enrollment_id,course_enroll,user_enroll,course_drop_rate
22019,1476,2,0.7977401129943503
22020,12004,1,0.7687447346251053
22021,2004,5,0.8655115511551155
22022,9382,1,0.6922939707456297
22023,3005,7,0.8684807256235828
22024,4684,5,0.8265342319971621
22025,1481,2,0.8239910313901345
22026,1471,2,0.9193548387096774
22027,7775,1,0.8369144821658788
22028,1471,1,0.9193548387096774
22029,4307,1,0.7825920245398773
22030,1933,1,0.8434256055363322
22031,2008,1,0.8115823817292006
22032,2269,6,0.8274831964152353
22033,1402,6,0.8434466019417476
22034,10322,1,0.6959252697696892
22035,1878,1,0.8666092943201377
22036,12004,1,0.7687447346251053
22037,1471,6,0.9193548387096774
22038,4896,2,0.829657278588395
22039,2796,2,0.666865671641791
22040,12004,1,0.7687447346251053
22041,8223,3,0.7677590067168736
22042,8223,1,0.7677590067168736
22043,2796,1,0.666865671641791
22044,10322,1,0.6959252697696892
22045,4896,3,0.829657278588395
22046,7775,2,0.8369144821658788
22047,12004,9,0.7687447346251053
22048,4684,9,0.8265342319971621
22049,4010,1,0.8351239669421487
22050,10322,1,0.6959252697696892
22051,7775,1,0.8369144821658788
22052,12004,1,0.7687447346251053
22053,12004,1,0.7687447346251053
22054,12004,6,0.7687447346251053
22055,9382,1,0.6922939707456297
22056,12004,1,0.7687447346251053
22057,10322,1,0.6959252697696892
22058,5890,8,0.7286077379271392
22059,2981,1,0.7996706915477497
22060,4010,4,0.8351239669421487
22061,2392,5,0.779887482419128
22062,12004,5,0.7687447346251053
22063,10322,3,0.6959252697696892
22064,2207,4,0.7635239567233385
22065,2008,1,0.8115823817292006
22066,4896,3,0.829657278588395
22067,12004,2,0.7687447346251053
22068,1187,1,0.8142458100558659
22069,4896,5,0.829657278588395
22070,4307,2,0.7825920245398773
22071,2269,1,0.8274831964152353
22072,4307,2,0.7825920245398773
22073,2151,4,0.9383561643835616
22074,1481,1,0.8239910313901345
22075,8223,2,0.7677590067168736
22076,2207,1,0.7635239567233385
22077,973,7,0.9151943462897526
22078,2992,2,0.8740947075208914
22079,2796,1,0.666865671641791
22080,4684,13,0.8265342319971621
22081,3005,7,0.8684807256235828
22082,2207,3,0.7635239567233385
22083,4896,1,0.829657278588395
22084,8223,2,0.7677590067168736
22085,12004,1,0.7687447346251053
22086,2004,1,0.8655115511551155
22087,10322,1,0.6959252697696892
22088,1878,5,0.8666092943201377
22089,7775,1,0.8369144821658788
22090,7775,1,0.8369144821658788
22091,8223,1,0.7677590067168736
22092,1185,1,0.884180790960452
22093,7775,1,0.8369144821658788
22094,12004,3,0.7687447346251053
22095,7775,1,0.8369144821658788
22096,1038,5,0.7970540098199672
22097,3005,3,0.8684807256235828
22098,4010,4,0.8351239669421487
22099,2055,1,0.8201720093823299
22100,5890,3,0.7286077379271392
22101,2392,1,0.779887482419128
22102,8223,1,0.7677590067168736
22103,4684,6,0.8265342319971621
22104,2151,1,0.9383561643835616
22105,1187,2,0.8140845070422535
22106,2981,3,0.7996706915477497
22107,4307,1,0.7825920245398773
22108,7775,1,0.8369144821658788
22109,1476,1,0.7977401129943503
22110,9382,1,0.6922939707456297
22111,1185,2,0.884180790960452
22112,4684,1,0.8265342319971621
22113,2796,1,0.666865671641791
22114,5890,1,0.7286077379271392
22115,9382,12,0.6922939707456297
22116,10322,1,0.6959252697696892
22117,4684,2,0.8265342319971621
22118,9382,1,0.6922939707456297
22119,4896,2,0.829657278588395
22120,4307,1,0.7825920245398773
22121,10322,2,0.6959252697696892
22122,7775,2,0.8369144821658788
22123,2004,2,0.8655115511551155
22124,7775,1,0.8369144821658788
22125,12004,1,0.7687447346251053
22126,10322,2,0.6959252697696892
22127,9382,1,0.6922939707456297
22128,12004,2,0.7687447346251053
22129,645,1,0.8934010152284264
22130,7775,2,0.8369144821658788
22131,7775,7,0.8369144821658788
22132,4684,2,0.8265342319971621
22133,4010,1,0.8351239669421487
22134,12004,1,0.7687447346251053
22135,4896,2,0.829657278588395
22136,1471,4,0.9193548387096774
22137,5890,10,0.7286077379271392
22138,12004,1,0.7687447346251053
22139,5890,1,0.7286077379271392
22140,5890,5,0.7286077379271392
22141,10322,1,0.6959252697696892
22142,2796,4,0.666865671641791
22143,4010,2,0.8351239669421487
22144,9382,1,0.6922939707456297
22145,4307,1,0.7825920245398773
22146,4307,2,0.7825920245398773
22147,8223,1,0.7677590067168736
22148,4684,1,0.8265342319971621
22149,7775,1,0.8369144821658788
22150,8223,1,0.7677590067168736
22151,2055,2,0.8201720093823299
22152,10322,1,0.6959252697696892
22153,9382,1,0.6922939707456297
22154,2269,1,0.8274831964152353
22155,4010,1,0.8351239669421487
22156,1933,1,0.8434256055363322
22157,9382,1,0.6922939707456297
22158,4896,3,0.829657278588395
22159,2392,1,0.779887482419128
22160,2269,1,0.8274831964152353
22161,1878,6,0.8666092943201377
22162,7775,5,0.8369144821658788
22163,9382,1,0.6922939707456297
22164,4010,2,0.8351239669421487
22165,2981,1,0.7996706915477497
22166,9382,3,0.6922939707456297
22167,12004,2,0.7687447346251053
22168,1430,3,0.8954171562867215
22169,2008,1,0.8115823817292006
22170,5890,2,0.7286077379271392
22171,9382,2,0.6922939707456297
22172,10322,1,0.6959252697696892
22173,1476,3,0.7977401129943503
22174,9382,2,0.6922939707456297
22175,9382,2,0.6922939707456297
22176,2981,1,0.7996706915477497
22177,4896,1,0.829657278588395
22178,7775,2,0.8369144821658788
22179,2055,1,0.8201720093823299
22180,2207,2,0.7635239567233385
22181,2392,1,0.779887482419128
22182,2796,3,0.666865671641791
22183,898,9,0.8837638376383764
22184,1481,4,0.8239910313901345
22185,1402,1,0.8434466019417476
22186,1430,4,0.8954171562867215
22187,2151,1,0.9383561643835616
22188,3005,3,0.8684807256235828
22189,1476,1,0.7977401129943503
22190,10322,1,0.6959252697696892
22191,2008,2,0.8115823817292006
22192,7775,2,0.8369144821658788
22193,5890,1,0.7286077379271392
22194,12004,7,0.7687447346251053
22195,8223,3,0.7677590067168736
22196,2992,2,0.8740947075208914
22197,4684,1,0.8265342319971621
22198,2008,1,0.8115823817292006
22199,2269,2,0.8274831964152353
22200,2004,2,0.8655115511551155
22201,8223,1,0.7677590067168736
22202,7775,2,0.8369144821658788
22203,12004,1,0.7687447346251053
22204,8223,1,0.7677590067168736
22205,7775,1,0.8369144821658788
22206,7775,1,0.8369144821658788
22207,1240,3,0.8834269662921348
22208,2992,8,0.8740947075208914
22209,12004,2,0.7687447346251053
22210,9382,1,0.6922939707456297
22211,2008,2,0.8115823817292006
22212,2004,1,0.8655115511551155
22213,9382,1,0.6922939707456297
22214,9382,2,0.6922939707456297
22215,2981,1,0.7996706915477497
22216,9382,1,0.6922939707456297
22217,4307,1,0.7825920245398773
22218,1471,8,0.9193548387096774
22219,1187,3,0.8142458100558659
22220,4684,2,0.8265342319971621
22221,7775,2,0.8369144821658788
22222,1481,1,0.8239910313901345
22223,2151,6,0.9383561643835616
22224,8223,2,0.7677590067168736
22225,1481,2,0.8239910313901345
22226,4307,1,0.7825920245398773
22227,2008,4,0.8115823817292006
22228,2004,1,0.8655115511551155
22229,1471,2,0.9193548387096774
22230,7775,1,0.8369144821658788
22231,8223,1,0.7677590067168736
22232,4684,1,0.8265342319971621
22233,10322,5,0.6959252697696892
22234,5890,1,0.7286077379271392
22235,12004,1,0.7687447346251053
22236,10322,1,0.6959252697696892
22237,1476,2,0.7977401129943503
22238,4010,3,0.8351239669421487
22239,10322,1,0.6959252697696892
22240,9382,1,0.6922939707456297
22241,10322,1,0.6959252697696892
22242,5890,1,0.7286077379271392
22243,4307,3,0.7825920245398773
22244,2796,1,0.666865671641791
22245,3005,6,0.8684807256235828
22246,12004,1,0.7687447346251053
22247,1187,4,0.8140845070422535
22248,7775,1,0.8369144821658788
22249,10322,1,0.6959252697696892
22250,1933,16,0.8434256055363322
22251,2055,3,0.8201720093823299
22252,8223,2,0.7677590067168736
22253,10322,2,0.6959252697696892
22254,4896,7,0.829657278588395
22255,2796,2,0.666865671641791
22256,1240,4,0.8834269662921348
22257,9382,1,0.6922939707456297
22258,1933,1,0.8434256055363322
22259,9382,3,0.6922939707456297
22260,2151,1,0.9383561643835616
22261,5890,3,0.7286077379271392
22262,2392,2,0.779887482419128
22263,12004,2,0.7687447346251053
22264,1933,1,0.8434256055363322
22265,5890,2,0.7286077379271392
22266,2392,4,0.779887482419128
22267,898,1,0.8837638376383764
22268,1402,3,0.8434466019417476
22269,4307,1,0.7825920245398773
22270,2392,1,0.779887482419128
22271,12004,1,0.7687447346251053
22272,4307,1,0.7825920245398773
22273,12004,1,0.7687447346251053
22274,2151,1,0.9383561643835616
22275,12004,2,0.7687447346251053
22276,2008,1,0.8115823817292006
22277,1235,3,0.8134920634920635
22278,7775,1,0.8369144821658788
22279,4010,1,0.8351239669421487
22280,4896,2,0.829657278588395
22281,8223,1,0.7677590067168736
22282,8223,1,0.7677590067168736
22283,4010,2,0.8351239669421487
22284,12004,1,0.7687447346251053
22285,2796,4,0.666865671641791
22286,2269,6,0.8274831964152353
22287,9382,1,0.6922939707456297
22288,12004,1,0.7687447346251053
22289,9382,1,0.6922939707456297
22290,4307,4,0.7825920245398773
22291,1430,1,0.8954171562867215
22292,1235,4,0.8134920634920635
22293,7775,2,0.8369144821658788
22294,7775,1,0.8369144821658788
22295,7775,2,0.8369144821658788
22296,4896,3,0.829657278588395
22297,2151,4,0.9383561643835616
22298,8223,2,0.7677590067168736
22299,12004,1,0.7687447346251053
22300,2207,2,0.7635239567233385
22301,9382,2,0.6922939707456297
22302,4307,2,0.7825920245398773
22303,1187,1,0.8140845070422535
22304,1476,1,0.7977401129943503
22305,2008,2,0.8115823817292006
22306,4896,2,0.829657278588395
22307,1038,2,0.7970540098199672
22308,4896,1,0.829657278588395
22309,12004,3,0.7687447346251053
22310,10322,2,0.6959252697696892
22311,12004,1,0.7687447346251053
22312,12004,1,0.7687447346251053
22313,5890,1,0.7286077379271392
22314,1402,1,0.8434466019417476
22315,4684,1,0.8265342319971621
22316,2055,1,0.8201720093823299
22317,12004,2,0.7687447346251053
22318,4307,1,0.7825920245398773
22319,4307,2,0.7825920245398773
22320,3005,4,0.8684807256235828
22321,8223,2,0.7677590067168736
22322,5890,4,0.7286077379271392
22323,10322,2,0.6959252697696892
22324,12004,2,0.7687447346251053
22325,12004,3,0.7687447346251053
22326,4684,1,0.8265342319971621
22327,12004,1,0.7687447346251053
22328,9382,1,0.6922939707456297
22329,10322,4,0.6959252697696892
22330,7775,1,0.8369144821658788
22331,4010,2,0.8351239669421487
22332,9382,1,0.6922939707456297
22333,9382,1,0.6922939707456297
22334,7775,1,0.8369144821658788
22335,9382,1,0.6922939707456297
22336,1481,1,0.8239910313901345
22337,1933,1,0.8434256055363322
22338,3005,3,0.8684807256235828
22339,10322,4,0.6959252697696892
22340,4896,1,0.829657278588395
22341,2004,3,0.8655115511551155
22342,10322,3,0.6959252697696892
22343,2008,1,0.8115823817292006
22344,973,1,0.9151943462897526
22345,8223,2,0.7677590067168736
22346,4896,3,0.829657278588395
22347,4010,2,0.8351239669421487
22348,8223,3,0.7677590067168736
22349,12004,5,0.7687447346251053
22350,1878,9,0.8666092943201377
22351,3005,1,0.8684807256235828
22352,4010,4,0.8351239669421487
22353,9382,2,0.6922939707456297
22354,2392,2,0.779887482419128
22355,2004,1,0.8655115511551155
22356,4010,2,0.8351239669421487
22357,10322,1,0.6959252697696892
22358,7775,2,0.8369144821658788
22359,7775,1,0.8369144821658788
22360,7775,2,0.8369144821658788
22361,2796,1,0.666865671641791
22362,12004,1,0.7687447346251053
22363,2004,1,0.8655115511551155
22364,973,3,0.9151943462897526
22365,2796,1,0.666865671641791
22366,1878,1,0.8666092943201377
22367,4684,2,0.8265342319971621
22368,2008,5,0.8115823817292006
22369,4010,1,0.8351239669421487
22370,12004,1,0.7687447346251053
22371,5890,2,0.7286077379271392
22372,1471,2,0.9193548387096774
22373,4010,1,0.8351239669421487
22374,5890,3,0.7286077379271392
22375,2981,3,0.7996706915477497
22376,4896,1,0.829657278588395
22377,4684,2,0.8265342319971621
22378,2392,1,0.779887482419128
22379,2055,3,0.8201720093823299
22380,7775,2,0.8369144821658788
22381,2992,5,0.8740947075208914
22382,12004,1,0.7687447346251053
22383,1185,4,0.884180790960452
22384,12004,1,0.7687447346251053
22385,1476,1,0.7977401129943503
22386,4010,3,0.8351239669421487
22387,1476,1,0.7977401129943503
22388,12004,1,0.7687447346251053
22389,10322,3,0.6959252697696892
22390,9382,1,0.6922939707456297
22391,1481,2,0.8239910313901345
22392,10322,1,0.6959252697696892
22393,1430,13,0.8954171562867215
22394,5890,5,0.7286077379271392
22395,1402,1,0.8434466019417476
22396,1471,6,0.9193548387096774
22397,4684,3,0.8265342319971621
22398,3005,1,0.8684807256235828
22399,9382,2,0.6922939707456297
22400,4010,3,0.8351239669421487
22401,2796,9,0.666865671641791
22402,4307,2,0.7825920245398773
22403,2392,1,0.779887482419128
22404,4896,1,0.829657278588395
22405,4307,1,0.7825920245398773
22406,8223,1,0.7677590067168736
22407,7775,1,0.8369144821658788
22408,3005,3,0.8684807256235828
22409,761,1,0.8755458515283843
22410,1481,4,0.8239910313901345
22411,10322,2,0.6959252697696892
22412,7775,2,0.8369144821658788
22413,769,2,0.9129511677282378
22414,2392,3,0.779887482419128
22415,4684,1,0.8265342319971621
22416,2055,7,0.8201720093823299
22417,1481,2,0.8239910313901345
22418,12004,1,0.7687447346251053
22419,4307,1,0.7825920245398773
22420,5890,3,0.7286077379271392
22421,5890,1,0.7286077379271392
22422,9382,1,0.6922939707456297
22423,1187,1,0.8142458100558659
22424,12004,1,0.7687447346251053
22425,9382,1,0.6922939707456297
22426,2207,1,0.7635239567233385
22427,1185,4,0.884180790960452
22428,1187,1,0.8140845070422535
22429,2796,1,0.666865671641791
22430,9382,1,0.6922939707456297
22431,5890,2,0.7286077379271392
22432,1933,10,0.8434256055363322
22433,1471,1,0.9193548387096774
22434,1476,1,0.7977401129943503
22435,10322,1,0.6959252697696892
22436,769,8,0.9129511677282378
22437,2151,1,0.9383561643835616
22438,1235,2,0.8134920634920635
22439,8223,2,0.7677590067168736
22440,7775,2,0.8369144821658788
22441,1481,9,0.8239910313901345
22442,9382,1,0.6922939707456297
22443,8223,2,0.7677590067168736
22444,1471,1,0.9193548387096774
22445,1471,14,0.9193548387096774
22446,10322,1,0.6959252697696892
22447,2207,2,0.7635239567233385
22448,1430,5,0.8954171562867215
22449,2055,3,0.8201720093823299
22450,10322,3,0.6959252697696892
22451,2992,3,0.8740947075208914
22452,4896,2,0.829657278588395
22453,12004,2,0.7687447346251053
22454,10322,1,0.6959252697696892
22455,9382,2,0.6922939707456297
22456,1878,3,0.8666092943201377
22457,10322,2,0.6959252697696892
22458,2004,2,0.8655115511551155
22459,9382,1,0.6922939707456297
22460,10322,2,0.6959252697696892
22461,2207,3,0.7635239567233385
22462,12004,1,0.7687447346251053
22463,2796,1,0.666865671641791
22464,3005,5,0.8684807256235828
22465,10322,2,0.6959252697696892
22466,1476,3,0.7977401129943503
22467,2151,4,0.9383561643835616
22468,10322,1,0.6959252697696892
22469,1476,1,0.7977401129943503
22470,2008,3,0.8115823817292006
22471,7775,1,0.8369144821658788
22472,10322,1,0.6959252697696892
22473,1235,2,0.8134920634920635
22474,1933,1,0.8434256055363322
22475,4010,1,0.8351239669421487
22476,1481,1,0.8239910313901345
22477,12004,1,0.7687447346251053
22478,3005,4,0.8684807256235828
22479,5890,2,0.7286077379271392
22480,4684,2,0.8265342319971621
22481,8223,2,0.7677590067168736
22482,973,3,0.9151943462897526
22483,4010,2,0.8351239669421487
22484,645,15,0.8934010152284264
22485,973,2,0.9151943462897526
22486,7775,3,0.8369144821658788
22487,8223,2,0.7677590067168736
22488,769,1,0.9129511677282378
22489,2992,1,0.8740947075208914
22490,12004,1,0.7687447346251053
22491,5890,7,0.7286077379271392
22492,1430,5,0.8954171562867215
22493,5890,2,0.7286077379271392
22494,1471,1,0.9193548387096774
22495,2796,4,0.666865671641791
22496,9382,5,0.6922939707456297
22497,2392,2,0.779887482419128
22498,9382,1,0.6922939707456297
22499,12004,1,0.7687447346251053
22500,3005,8,0.8684807256235828
22501,2008,7,0.8115823817292006
22502,9382,1,0.6922939707456297
22503,4684,1,0.8265342319971621
22504,4307,8,0.7825920245398773
22505,2392,1,0.779887482419128
22506,4896,7,0.829657278588395
22507,12004,3,0.7687447346251053
22508,5890,3,0.7286077379271392
22509,5890,1,0.7286077379271392
22510,4896,4,0.829657278588395
22511,2992,3,0.8740947075208914
22512,2008,1,0.8115823817292006
22513,12004,2,0.7687447346251053
22514,761,1,0.8755458515283843
22515,1185,2,0.884180790960452
22516,3005,2,0.8684807256235828
22517,8223,3,0.7677590067168736
22518,4307,1,0.7825920245398773
22519,4010,8,0.8351239669421487
22520,1476,1,0.7977401129943503
22521,9382,3,0.6922939707456297
22522,9382,1,0.6922939707456297
22523,7775,4,0.8369144821658788
22524,9382,2,0.6922939707456297
22525,2992,2,0.8740947075208914
22526,9382,1,0.6922939707456297
22527,7775,1,0.8369144821658788
22528,973,2,0.9151943462897526
22529,2269,1,0.8274831964152353
22530,761,1,0.8755458515283843
22531,2055,2,0.8201720093823299
22532,7775,2,0.8369144821658788
22533,8223,1,0.7677590067168736
22534,1476,4,0.7977401129943503
22535,10322,1,0.6959252697696892
22536,2004,1,0.8655115511551155
22537,8223,1,0.7677590067168736
22538,8223,1,0.7677590067168736
22539,3005,1,0.8684807256235828
22540,2269,4,0.8274831964152353
22541,7775,2,0.8369144821658788
22542,7775,5,0.8369144821658788
22543,2207,1,0.7635239567233385
22544,1240,5,0.8834269662921348
22545,1038,2,0.7970540098199672
22546,4307,1,0.7825920245398773
22547,10322,2,0.6959252697696892
22548,9382,1,0.6922939707456297
22549,9382,1,0.6922939707456297
22550,10322,1,0.6959252697696892
22551,4307,2,0.7825920245398773
22552,8223,1,0.7677590067168736
22553,5890,1,0.7286077379271392
22554,4684,1,0.8265342319971621
22555,1187,9,0.8142458100558659
22556,10322,3,0.6959252697696892
22557,4010,1,0.8351239669421487
22558,7775,1,0.8369144821658788
22559,1185,1,0.884180790960452
22560,9382,1,0.6922939707456297
22561,12004,1,0.7687447346251053
22562,1185,3,0.884180790960452
22563,4010,1,0.8351239669421487
22564,2392,9,0.779887482419128
22565,4896,1,0.829657278588395
22566,9382,1,0.6922939707456297
22567,12004,1,0.7687447346251053
22568,2008,1,0.8115823817292006
22569,12004,1,0.7687447346251053
22570,2796,2,0.666865671641791
22571,9382,1,0.6922939707456297
22572,12004,2,0.7687447346251053
22573,4307,1,0.7825920245398773
22574,4684,1,0.8265342319971621
22575,8223,1,0.7677590067168736
22576,2992,1,0.8740947075208914
22577,10322,2,0.6959252697696892
22578,898,5,0.8837638376383764
22579,10322,1,0.6959252697696892
22580,5890,9,0.7286077379271392
22581,645,4,0.8934010152284264
22582,2008,1,0.8115823817292006
22583,4684,1,0.8265342319971621
22584,9382,6,0.6922939707456297
22585,10322,2,0.6959252697696892
22586,2151,1,0.9383561643835616
22587,9382,3,0.6922939707456297
22588,12004,3,0.7687447346251053
22589,12004,2,0.7687447346251053
22590,12004,1,0.7687447346251053
22591,5890,1,0.7286077379271392
22592,12004,3,0.7687447346251053
22593,2207,1,0.7635239567233385
22594,3005,1,0.8684807256235828
22595,1476,1,0.7977401129943503
22596,2008,1,0.8115823817292006
22597,10322,1,0.6959252697696892
22598,5890,5,0.7286077379271392
22599,12004,1,0.7687447346251053
22600,8223,1,0.7677590067168736
22601,2981,1,0.7996706915477497
22602,1187,1,0.8142458100558659
22603,4896,1,0.829657278588395
22604,4896,1,0.829657278588395
22605,1235,1,0.8134920634920635
22606,4896,1,0.829657278588395
22607,9382,1,0.6922939707456297
22608,1185,1,0.884180790960452
22609,4010,1,0.8351239669421487
22610,7775,3,0.8369144821658788
22611,4684,2,0.8265342319971621
22612,2981,2,0.7996706915477497
22613,5890,2,0.7286077379271392
22614,2392,1,0.779887482419128
22615,4010,3,0.8351239669421487
22616,769,3,0.9129511677282378
22617,1878,1,0.8666092943201377
22618,12004,2,0.7687447346251053
22619,12004,1,0.7687447346251053
22620,7775,1,0.8369144821658788
22621,4010,4,0.8351239669421487
22622,3005,3,0.8684807256235828
22623,5890,4,0.7286077379271392
22624,1430,1,0.8954171562867215
22625,8223,1,0.7677590067168736
22626,12004,2,0.7687447346251053
22627,5890,1,0.7286077379271392
22628,4010,1,0.8351239669421487
22629,1933,3,0.8434256055363322
22630,8223,3,0.7677590067168736
22631,7775,1,0.8369144821658788
22632,8223,15,0.7677590067168736
22633,4010,1,0.8351239669421487
22634,2981,5,0.7996706915477497
22635,10322,1,0.6959252697696892
22636,898,7,0.8837638376383764
22637,4010,2,0.8351239669421487
22638,1187,1,0.8142458100558659
22639,10322,1,0.6959252697696892
22640,2992,1,0.8740947075208914
22641,12004,1,0.7687447346251053
22642,5890,5,0.7286077379271392
22643,973,8,0.9151943462897526
22644,4684,4,0.8265342319971621
22645,12004,2,0.7687447346251053
22646,7775,2,0.8369144821658788
22647,7775,1,0.8369144821658788
22648,10322,1,0.6959252697696892
22649,8223,2,0.7677590067168736
22650,8223,2,0.7677590067168736
22651,1240,2,0.8834269662921348
22652,2151,1,0.9383561643835616
22653,10322,1,0.6959252697696892
22654,9382,1,0.6922939707456297
22655,10322,1,0.6959252697696892
22656,9382,4,0.6922939707456297
22657,3005,4,0.8684807256235828
22658,10322,3,0.6959252697696892
22659,4307,2,0.7825920245398773
22660,1185,1,0.884180790960452
22661,2004,2,0.8655115511551155
22662,7775,1,0.8369144821658788
22663,3005,1,0.8684807256235828
22664,5890,4,0.7286077379271392
22665,4307,1,0.7825920245398773
22666,2992,5,0.8740947075208914
22667,10322,1,0.6959252697696892
22668,8223,4,0.7677590067168736
22669,12004,2,0.7687447346251053
22670,5890,1,0.7286077379271392
22671,1481,4,0.8239910313901345
22672,9382,3,0.6922939707456297
22673,7775,2,0.8369144821658788
22674,898,2,0.8837638376383764
22675,2151,1,0.9383561643835616
22676,2055,4,0.8201720093823299
22677,769,7,0.9129511677282378
22678,1878,3,0.8666092943201377
22679,7775,3,0.8369144821658788
22680,2981,5,0.7996706915477497
22681,10322,2,0.6959252697696892
22682,1187,2,0.8140845070422535
22683,4010,2,0.8351239669421487
22684,8223,2,0.7677590067168736
22685,9382,3,0.6922939707456297
22686,4010,2,0.8351239669421487
22687,10322,1,0.6959252697696892
22688,12004,1,0.7687447346251053
22689,9382,1,0.6922939707456297
22690,12004,1,0.7687447346251053
22691,2151,2,0.9383561643835616
22692,10322,1,0.6959252697696892
22693,12004,3,0.7687447346251053
22694,2207,2,0.7635239567233385
22695,8223,1,0.7677590067168736
22696,10322,1,0.6959252697696892
22697,1878,1,0.8666092943201377
22698,4307,1,0.7825920245398773
22699,9382,1,0.6922939707456297
22700,8223,3,0.7677590067168736
22701,761,1,0.8755458515283843
22702,4684,2,0.8265342319971621
22703,4684,3,0.8265342319971621
22704,2392,2,0.779887482419128
22705,9382,1,0.6922939707456297
22706,4896,1,0.829657278588395
22707,10322,2,0.6959252697696892
22708,5890,1,0.7286077379271392
22709,4307,4,0.7825920245398773
22710,2004,3,0.8655115511551155
22711,2151,1,0.9383561643835616
22712,1878,3,0.8666092943201377
22713,10322,1,0.6959252697696892
22714,4684,1,0.8265342319971621
22715,1933,5,0.8434256055363322
22716,4307,1,0.7825920245398773
22717,8223,5,0.7677590067168736
22718,2796,1,0.666865671641791
22719,645,2,0.8934010152284264
22720,10322,1,0.6959252697696892
22721,2796,6,0.666865671641791
22722,8223,1,0.7677590067168736
22723,8223,2,0.7677590067168736
22724,7775,3,0.8369144821658788
22725,7775,3,0.8369144821658788
22726,898,1,0.8837638376383764
22727,10322,1,0.6959252697696892
22728,3005,5,0.8684807256235828
22729,4684,1,0.8265342319971621
22730,2981,3,0.7996706915477497
22731,5890,1,0.7286077379271392
22732,12004,1,0.7687447346251053
22733,8223,3,0.7677590067168736
22734,10322,1,0.6959252697696892
22735,12004,2,0.7687447346251053
22736,2981,2,0.7996706915477497
22737,7775,2,0.8369144821658788
22738,7775,1,0.8369144821658788
22739,2992,3,0.8740947075208914
22740,1235,4,0.8134920634920635
22741,8223,1,0.7677590067168736
22742,7775,1,0.8369144821658788
22743,2151,1,0.9383561643835616
22744,2796,1,0.666865671641791
22745,761,1,0.8755458515283843
22746,7775,4,0.8369144821658788
22747,1476,1,0.7977401129943503
22748,2796,1,0.666865671641791
22749,9382,1,0.6922939707456297
22750,2207,1,0.7635239567233385
22751,2269,4,0.8274831964152353
22752,4896,1,0.829657278588395
22753,5890,3,0.7286077379271392
22754,898,2,0.8837638376383764
22755,10322,2,0.6959252697696892
22756,1185,1,0.884180790960452
22757,12004,5,0.7687447346251053
22758,4307,1,0.7825920245398773
22759,2008,1,0.8115823817292006
22760,10322,1,0.6959252697696892
22761,761,1,0.8755458515283843
22762,2151,1,0.9383561643835616
22763,2392,5,0.779887482419128
22764,8223,3,0.7677590067168736
22765,8223,3,0.7677590067168736
22766,2055,5,0.8201720093823299
22767,12004,1,0.7687447346251053
22768,2392,7,0.779887482419128
22769,8223,1,0.7677590067168736
22770,2796,5,0.666865671641791
22771,8223,4,0.7677590067168736
22772,3005,2,0.8684807256235828
22773,769,3,0.9129511677282378
22774,4307,1,0.7825920245398773
22775,12004,1,0.7687447346251053
22776,9382,1,0.6922939707456297
22777,973,2,0.9151943462897526
22778,1933,4,0.8434256055363322
22779,2269,8,0.8274831964152353
22780,9382,1,0.6922939707456297
22781,2392,1,0.779887482419128
22782,9382,1,0.6922939707456297
22783,10322,1,0.6959252697696892
22784,4307,2,0.7825920245398773
22785,10322,4,0.6959252697696892
22786,4010,4,0.8351239669421487
22787,4307,2,0.7825920245398773
22788,4684,6,0.8265342319971621
22789,2796,1,0.666865671641791
22790,2207,1,0.7635239567233385
22791,1240,1,0.8834269662921348
22792,1235,4,0.8134920634920635
22793,2207,1,0.7635239567233385
22794,12004,1,0.7687447346251053
22795,9382,1,0.6922939707456297
22796,8223,2,0.7677590067168736
22797,1933,1,0.8434256055363322
22798,10322,1,0.6959252697696892
22799,9382,3,0.6922939707456297
22800,4010,1,0.8351239669421487
22801,9382,1,0.6922939707456297
22802,4307,1,0.7825920245398773
22803,8223,5,0.7677590067168736
22804,12004,1,0.7687447346251053
22805,10322,2,0.6959252697696892
22806,1038,2,0.7970540098199672
22807,5890,2,0.7286077379271392
22808,8223,1,0.7677590067168736
22809,10322,4,0.6959252697696892
22810,10322,2,0.6959252697696892
22811,2004,1,0.8655115511551155
22812,4307,1,0.7825920245398773
22813,2796,6,0.666865671641791
22814,9382,1,0.6922939707456297
22815,1187,1,0.8142458100558659
22816,2269,2,0.8274831964152353
22817,2392,1,0.779887482419128
22818,4010,2,0.8351239669421487
22819,4684,1,0.8265342319971621
22820,898,2,0.8837638376383764
22821,898,1,0.8837638376383764
22822,2055,15,0.8201720093823299
22823,1235,1,0.8134920634920635
22824,2981,1,0.7996706915477497
22825,2207,1,0.7635239567233385
22826,10322,5,0.6959252697696892
22827,4010,2,0.8351239669421487
22828,1471,6,0.9193548387096774
22829,2992,1,0.8740947075208914
22830,2151,1,0.9383561643835616
22831,2004,2,0.8655115511551155
22832,1430,1,0.8954171562867215
22833,12004,1,0.7687447346251053
22834,761,3,0.8755458515283843
22835,10322,1,0.6959252697696892
22836,7775,1,0.8369144821658788
22837,5890,3,0.7286077379271392
22838,2981,1,0.7996706915477497
22839,12004,1,0.7687447346251053
22840,1187,2,0.8140845070422535
22841,1240,2,0.8834269662921348
22842,2151,9,0.9383561643835616
22843,2392,1,0.779887482419128
22844,1187,1,0.8140845070422535
22845,2992,1,0.8740947075208914
22846,4307,2,0.7825920245398773
